gene	rank
PCNX4	-0.163306572851372
ACP1	-0.163406923108295
SDR16C5	-0.163561318852203
SCARB2	-0.163573002272577
IQCJ-SCHIP1	-0.163614194040096
VNN1	-0.163696231198542
RBP5	-0.163769326313412
HIRA	-0.164000865763849
CD8A	-0.164037087608807
COQ10B	-0.164138668638447
HINT3	-0.164182011983583
RCN2	-0.164186184409893
RBMS3	-0.164339631258363
SEMA3A	-0.164404343177932
DNAAF10	-0.164561499163119
DYSF	-0.164765422569584
SRSF12	-0.164781527561112
FN3K	-0.164806215887288
ZC3H12A	-0.164941346268775
PPP5C	-0.165249323175228
ASB4	-0.165433482888783
TRIM62	-0.165466482944279
DCBLD2	-0.165547440936471
DESI2	-0.165598040032525
SYNGR1	-0.165620123456922
ATP11C	-0.165621281283369
WDR33	-0.165734887480428
MCTS2	-0.165890228286163
TMED10	-0.165951370012051
CCDC92	-0.166023557047402
SUFU	-0.166180151180577
HOXD4	-0.166366554815746
GAPDHS	-0.166381949815058
FAM76A	-0.166387769005571
GNB1	-0.166416161630651
TPGS1	-0.166556502188425
SLC12A9	-0.166578029964397
MOB1A	-0.166653958788027
PTPA	-0.166739037445266
PIGX	-0.16681080801563
ATG16L1	-0.167126042846163
CALHM5	-0.167141374593194
SIGLEC10	-0.167220784787109
SS18L1	-0.167321229421501
PMEPA1	-0.167347763335429
UBE2Z	-0.167637889166237
ZFP14	-0.167697903324803
DENND3	-0.167841713859598
CD27	-0.168161988033631
CCL16	-0.168168193928562
IGDCC3	-0.168228457812352
USP31	-0.168407055876967
TMEM108	-0.168607490061536
ZNF397	-0.16866424767437
TMEM97	-0.168716748840243
SNAPC3	-0.168882576339231
ZNF529	-0.168988785320634
ZNF606	-0.169045270341438
ITPRIPL2	-0.169082388824869
RERE	-0.169472612350435
TMX1	-0.169484669731597
GSPT2	-0.169551984251414
RRAGB	-0.169924860147476
AK9	-0.170236703046168
SBF1	-0.170688843942334
DCN	-0.170791842994361
SLC1A2	-0.170890997161173
PRRT2	-0.171010554660389
PRPF40A	-0.171049877592074
GLYATL2	-0.171096827240938
MAFK	-0.171149838829498
CUL1	-0.171163978187616
PPHLN1	-0.171178703100018
PRKCZ	-0.171226746431328
SEPTIN9	-0.171432614887154
COPS4	-0.171479583540714
TXNDC9	-0.171522984190981
IGSF5	-0.171584665435099
AFAP1L2	-0.171596871927412
MKNK1	-0.171719386950267
UPF2	-0.171804497240677
ZNF473	-0.171839420987317
MTHFR	-0.171931711122411
GYPE	-0.171972064509101
CDC42SE2	-0.172001351685884
SLC47A2	-0.172014949324215
SV2A	-0.172025725396022
AMMECR1L	-0.172039593647879
STKLD1	-0.172217140453472
LETMD1	-0.172442913695013
ZEB2	-0.172445337509436
C20orf203	-0.172481341446708
ADAL	-0.172534380235317
GAB4	-0.172558698004507
ERI2	-0.172609042267886
ITPK1	-0.17261154107027
FAM133B	-0.172849738649892
SMO	-0.172856137137319
RALYL	-0.173015047126044
AKR1E2	-0.173059906301022
STON1	-0.173133276545251
DHX29	-0.173168496830446
ZBTB25	-0.173203754945963
FAXC	-0.173239294249337
NFIA	-0.173259765600081
DHRS12	-0.173365136812261
COL1A1	-0.173405632508714
IPPK	-0.173415171914129
TAF6L	-0.173601346917827
MMD	-0.173736879444062
ATP2A3	-0.173907757597996
DGLUCY	-0.173958922541032
GRID1	-0.173963024283684
IL13RA2	-0.174313952700386
RHOXF1	-0.174314165437763
GSTT2	-0.174444494290467
ANXA7	-0.174590614392288
IGFBP3	-0.174732025665573
AGPAT4	-0.174788796536286
POLR2D	-0.174903605142251
ZFAND4	-0.174919375627154
ORC3	-0.175093754474707
LRRC51	-0.175219381567385
FADS2	-0.175324353871095
DPP9	-0.17536835586967
C5	-0.175382416079761
BMP5	-0.175668311442396
VWA3A	-0.175739043400382
OTOGL	-0.175821656964306
GID8	-0.175917407270591
TSGA10	-0.176026954705381
NXNL2	-0.176034106955071
TMSB15B	-0.176119560123545
FUT1	-0.176365442535127
TRIM29	-0.176714899628385
PLPP6	-0.176777259133721
DEPTOR	-0.176829571959371
RND3	-0.176872734015812
ITM2A	-0.176892210489645
SCFD2	-0.17691508379302
LRRC8D	-0.17696564795291
OSBPL2	-0.177259715869357
GTDC1	-0.17745812521676
TMEM63B	-0.177481694295826
CLDN18	-0.177568443070526
ZBTB49	-0.17769658991886
FAM120A	-0.177754316965467
REV1	-0.178095872861664
LRCH4	-0.178128428760954
ITPRIP	-0.178165047997241
TADA2B	-0.178249599245618
DHX30	-0.178681547386021
AFAP1	-0.178821766920444
RAD1	-0.178861804639342
SALL1	-0.178936746531579
PHKA2	-0.178951253608417
LRP4	-0.178952197809348
EEF1A2	-0.179144948040331
PTPN12	-0.179146723270569
ZNF3	-0.179165480179066
SLC24A3	-0.1791808509693
CNTNAP5	-0.179182463658873
KCTD6	-0.179444640352289
TMC5	-0.179470128574662
VWC2	-0.179565771591939
SERPINB1	-0.179731293297975
TEF	-0.179820476277082
POP1	-0.180043668489062
ADAM8	-0.180195391178744
TXK	-0.180244011738409
TAOK2	-0.180611706798853
MTHFSD	-0.180659452914844
RASGRP2	-0.180667797278936
ASPA	-0.18079351934978
SET	-0.180796772387429
UGT8	-0.180811020028286
RBM11	-0.180892607203568
TEX261	-0.180971803105938
C5orf58	-0.181222336190452
PFKP	-0.181291274935871
MINDY3	-0.181305757904611
DPH3	-0.181334434230806
MPPE1	-0.181350152312303
CHPT1	-0.181350286065826
FBXO27	-0.181493660603755
EIF1AD	-0.181548755040574
SNRPD3	-0.181557602810384
RANBP10	-0.181740563776369
GNG7	-0.181899130627354
CLMP	-0.182095474424007
SLC38A9	-0.182109474721753
VTN	-0.182460019895919
RSAD2	-0.182769502618558
LY9	-0.18285605197534
TIGD4	-0.182907177817244
COL27A1	-0.182907945392263
AHNAK2	-0.183033654092879
FAM193A	-0.183069488550086
GAS2	-0.18321460837558
UTP20	-0.183239063866711
CCDC148	-0.18324402139462
OAS3	-0.183294674105127
JOSD1	-0.18329785603855
ATP13A1	-0.183342649583128
CACNA2D3	-0.183436520242459
NRK	-0.183575706227738
ZSCAN20	-0.183579044312427
STRBP	-0.183586849222306
GTF2H1	-0.183615935906219
GLT8D2	-0.183698950649452
ODAD1	-0.183711096703698
MOSMO	-0.18372281759486
PLAGL2	-0.183831140647295
NNAT	-0.18396427635285
LMAN1	-0.184035458561177
ESF1	-0.184076725062704
CLN8	-0.184079603547162
RNF146	-0.184131836497278
ARPIN	-0.18415809023568
PDZD4	-0.184324008220121
FAM219A	-0.18441328708643
ZNF526	-0.184474737400844
CDK11B	-0.184483553798015
NBR1	-0.184586432241124
CTC1	-0.184830442045701
EPCAM	-0.184858460211981
DAB2IP	-0.184988108102311
SEMA4D	-0.185141728670341
GABPB1	-0.185152165272928
GLOD4	-0.185233811404032
SLC25A15	-0.185460981397852
PSMD11	-0.185496816902428
ATL3	-0.18553993577038
BICC1	-0.185629805120149
GM2A	-0.185637374073447
ABRAXAS2	-0.185791982094172
LATS2	-0.185857908224823
PFKFB3	-0.185886138835637
GNAZ	-0.186140932249028
PRKDC	-0.186190812035229
PNRC2	-0.186309472578817
TMEM178A	-0.186318598572498
RIT1	-0.186363423921998
MDM1	-0.186406705402404
DUSP6	-0.18646087731604
USP16	-0.186644182052711
CCNC	-0.186713967107828
NRSN1	-0.186720256266783
SPATA20	-0.186743960284355
DAGLA	-0.186801996552453
SSUH2	-0.186831837214071
MIA3	-0.187003135119947
FERMT2	-0.187015671976898
TBK1	-0.187138249232169
HHIP	-0.187216565470479
PIP4K2C	-0.187254701329626
TMC2	-0.187313909819463
CTNNA3	-0.187346944901015
RARA	-0.187395283739237
INTS4P1	-0.187421609744323
CCT6P1	-0.187468640082456
PRF1	-0.187502565127307
TIGAR	-0.187676845647976
MMGT1	-0.187888107156983
NKAIN1	-0.187970238283045
MZF1	-0.188084293210235
NRXN2	-0.188407524060342
PAQR9	-0.188501316848359
STAG3L4	-0.188798569749731
ZNF506	-0.188826280579249
AMFR	-0.189005225733977
VPS39	-0.18911804464495
ERMAP	-0.189160040276907
SIK3	-0.189175412392994
RBBP6	-0.189268196253999
CCT8P1	-0.18936303253704
FOXK2	-0.18945355210058
TMEM181	-0.189496835643342
MAPK8IP2	-0.189528780498533
CXCL13	-0.18953086734345
VTA1	-0.189620688474096
PURB	-0.189744211922219
CEP57L1	-0.189856116413301
CLDN7	-0.189916390091514
TRIM34	-0.18998142469762
TPD52L1	-0.190260905795455
TMEM236	-0.190336391169576
AGO3	-0.190682809209039
BMS1P10	-0.190859525052849
BCR	-0.190900762528769
ANO7	-0.191061104415005
PIM1	-0.191088514964769
KMT5B	-0.191090374047605
CHDH	-0.191291449987599
PPME1	-0.19129452258296
NT5DC3	-0.191331300450728
ZNF891	-0.191376975983186
CCDC112	-0.191486633109707
PPM1F	-0.191609084770086
ZNF343	-0.191718349150502
ZNF815P	-0.191772748890006
PHACTR3	-0.191967527024925
MST1R	-0.192026966057944
LYST	-0.192081842679317
RETREG2	-0.192289402713443
PCDH10	-0.192357547350897
HMGN5	-0.192393294554372
PAK6	-0.192592582350698
DTX3L	-0.19272808026354
HDX	-0.192849191796364
GAS8	-0.192916356971241
VPS26C	-0.19298801558309
FAM229A	-0.193013169958981
DTWD1	-0.193242049988947
VAMP1	-0.193346986092956
XBP1	-0.193421204556834
SP140L	-0.193433597302634
PRMT3	-0.193522093723911
DNAI4	-0.193579763838719
NBPF3	-0.193699772014843
MYNN	-0.193733215428019
CBX6	-0.193907080227611
PAIP2	-0.194153610151319
PSMD12	-0.194210000126943
H2BC6	-0.194252044193437
ACSL1	-0.194313229471746
LDAF1	-0.194446238308407
DDX19A	-0.194512507842349
RPAP3	-0.194589626613159
CCAR1	-0.1948071882737
TTC21B	-0.194814627782801
UTP25	-0.194874153679961
TANK	-0.194971805141795
SCRT1	-0.195017666589257
SORCS1	-0.195074359329398
CTAGE7P	-0.195122765263317
PHF20	-0.195148280264544
CHKB-CPT1B	-0.195275118969205
SENP3-EIF4A1	-0.195327390071698
TDRP	-0.195419804771317
NAF1	-0.195482173659675
CHN1	-0.195517518243189
VWA5A	-0.195531896728781
RARG	-0.195632316511486
BLTP1	-0.19568923115842
TRPM3	-0.195821774200769
ZNF33B	-0.195854777864243
THBD	-0.19595966056812
SLC26A8	-0.196087591680828
OR2W3	-0.196271801124887
FAM151B	-0.196332919505037
LGALS4	-0.196554371724067
KICS2	-0.196563245862148
CES2	-0.196647443005522
SELENOT	-0.196715853743855
STK33	-0.196776212662633
GABRR2	-0.196846606227208
OLA1	-0.196873816220371
HMGXB3	-0.196913635118864
LRRK2	-0.196938675795469
DCUN1D3	-0.196948776638275
CUX1	-0.197008273747838
CSTF2T	-0.197142258966198
JAZF1	-0.197276107801661
TMEM131L	-0.197415743480866
UPB1	-0.197579803422201
PRXL2A	-0.197616597911573
MAPK4	-0.1977570187097
NTN1	-0.197958547419954
ZNFX1	-0.198026783094362
RGS17	-0.19809629393301
TOR1AIP2	-0.198173876062545
BNC2	-0.198191899469147
HNRNPH2	-0.198204157962851
MFAP3L	-0.19821029089246
DHFR2	-0.198284735942359
PRSS53	-0.198294455976948
VAPA	-0.198414171095314
SH3BGRL	-0.198434774772881
RIN2	-0.198580288164959
DOK2	-0.198696597485265
TM6SF1	-0.198719527362272
ZNF565	-0.198737757297889
CCDC121	-0.198836955765745
MMP25	-0.19909839961644
TMEM45A	-0.199140238752557
CLIC5	-0.199165871305349
MPEG1	-0.199287659351386
DTNA	-0.199410712975426
MBIP	-0.199708978378236
ZNF738	-0.199898799399661
ABHD13	-0.19995509948617
GPC6	-0.200037036955411
NIPSNAP2	-0.20004337589119
SYNC	-0.200117798461694
TRIM52	-0.20013186306589
ZNF670	-0.200245705340862
TFAP2C	-0.200378652721083
NEFH	-0.200558689486247
CABYR	-0.200610395613398
TNS3	-0.200610502467969
SIN3A	-0.20073467140057
CASP3	-0.200847133439431
SARAF	-0.200908268226205
DAZ1	-0.200929942615513
MCCC2	-0.200975952356319
KDSR	-0.200997597415803
EML2	-0.20106656569464
PUS10	-0.201118207536653
NTSR1	-0.201163754104058
RALA	-0.201267900799952
GRPEL2	-0.201327928328173
SLCO2B1	-0.201402478150769
ZNF597	-0.201407224048802
TNFSF14	-0.201508432860541
INIP	-0.20157338750968
LDLRAD2	-0.201609410722088
RGS9	-0.201697604045699
ARHGEF28	-0.201810548344768
ACSL5	-0.201844673315425
HPX	-0.201889581868383
B3GALT5	-0.201964809160601
RAI14	-0.202159900396849
FAM210A	-0.202205389800759
BRPF3	-0.202249699714952
MAPK7	-0.202413412965028
MAN2A1	-0.202460157839852
STX2	-0.202722644144379
PRIM2	-0.202797940951523
ZXDC	-0.202892870904738
RFX5	-0.202989984973289
ZNF202	-0.203120664799426
INPP5B	-0.203201959577874
ANKRD13A	-0.203782495502391
SP140	-0.203829022231307
SCYL3	-0.204176869050488
TSC22D2	-0.204359487371714
MAP6	-0.204717546653598
RASAL1	-0.204879635388976
RAB11FIP5	-0.20492535007502
RWDD4	-0.204957139271364
MTNAP1	-0.205129471400835
RSPO3	-0.205423151405934
PPP1R3D	-0.205462989721829
BCKDHB	-0.205580267915465
RNF112	-0.205639796229274
IL6R	-0.20577613092569
HORMAD1	-0.205868441250281
MLLT10	-0.205983336088525
CNOT8	-0.206074095232286
MCM6	-0.206093911423745
UBE2FP3	-0.206114151562153
ENPP6	-0.206454766739412
H3-7	-0.20652391263996
TMEM177	-0.206768117500744
ZNF12	-0.206949262137005
DLST	-0.206990654624064
KMT2C	-0.20708713976603
ZNF702P	-0.207279099325802
UMAD1	-0.207327197174143
DAZAP2	-0.207359260152533
ZNF425	-0.207364370754611
USP38	-0.207423135428235
TYW1	-0.207747442278451
ZNF138	-0.207870416808394
FASTKD5	-0.207950708092167
PXK	-0.208042761614096
CYB561D1	-0.208177497227182
ADCY10P1	-0.208419273864364
OR5H14	-0.208421424023039
BMS1P20	-0.208604499247743
TCFL5	-0.208622641986819
TACR1	-0.208663115276192
MKRN2	-0.208739515610051
MFSD14A	-0.208853552353932
ARHGAP19	-0.209045821833897
OR7A17	-0.20908038609161
ADH1A	-0.209252860445854
CEP164	-0.209283196679051
SBDSP1	-0.209407917994015
SLFN12	-0.209423362089881
ARIH2	-0.209612045482721
CDK5R2	-0.209645754231835
ZNF626	-0.209648345545569
CTBS	-0.209660179806721
MAGED2	-0.209718100289902
CENPV	-0.209873887810474
SS18	-0.209961030338606
ZNF318	-0.210074353569196
L3MBTL1	-0.210131687332547
WSB2	-0.210258281300792
MYORG	-0.210559398294159
WARS2	-0.211280243633426
DNAJC22	-0.211883341973924
SPDYE3	-0.211912666437974
ALAD	-0.212011041815498
CIBAR1	-0.212014521657372
ARHGEF6	-0.212663213274831
ZNF616	-0.212902425338179
HNRNPH3	-0.212971523812361
TNFRSF10B	-0.213034767765579
PDLIM3	-0.213207815106913
KHDC4	-0.213262305715102
SAMD8	-0.21332090945346
INPP5F	-0.213544909930037
HYDIN	-0.213591133274166
ARHGAP27	-0.213599905441484
ZNF93	-0.213680830674433
HIVEP2	-0.213916648051511
SLF2	-0.213931125008973
PSIP1	-0.213939853291974
UGGT2	-0.213958015698555
EIF3CL	-0.214004041125392
HK1	-0.214577280285157
NMNAT3	-0.214677564090818
RFXAP	-0.214794198997991
ZFAND1	-0.214809598794034
SSTR1	-0.214839812839136
WWTR1	-0.214840211522143
WBP4	-0.215350408264015
TNK2	-0.215513012298924
CYP2D6	-0.215521287538454
OPRD1	-0.215544169944861
ITGB1	-0.21558502551787
PSAP	-0.21561501140932
DNAH1	-0.215664085934811
CDCA7L	-0.21577979303224
IGSF21	-0.215792030818247
CNN1	-0.215804653640635
RAB3A	-0.216131965630588
XPNPEP2	-0.216353567671669
PRP4K	-0.216575561404297
N4BP2L1	-0.216589606473062
TMEM33	-0.216696835240466
DARS1	-0.217039051552152
C5AR2	-0.217234276075655
HCCS	-0.217385872775171
PI4K2A	-0.217439078910324
PERP	-0.217582499235342
SPATA2	-0.217668913612807
EFHD1	-0.217679644109093
FMOD	-0.217733450269857
FGFR1OP2	-0.217735626040259
ELP3	-0.217799930160966
KLHL22	-0.21793562357129
GNS	-0.217968857904168
CX3CL1	-0.218079068299445
STRIP1	-0.218315600698486
HACD4	-0.218320920911679
DMRTC1B	-0.218328791032986
UBA5	-0.218529439582448
ARMC8	-0.218631632156809
PIK3IP1	-0.218867249878709
AGGF1	-0.218926682756565
HIVEP1	-0.219141789058566
JPH4	-0.219282737865834
SLC24A1	-0.219317624187284
ILRUN	-0.219570360993927
CYSLTR2	-0.219582234539836
ALKBH8	-0.219748595006555
UTS2B	-0.220005636023183
PTPRC	-0.220006206731649
PICK1	-0.22007174407271
MAP10	-0.220076384666862
KCNH2	-0.220448080030859
ARL1	-0.220460233457114
ZCCHC12	-0.220535746941353
HEATR6	-0.220604506106423
SAP130	-0.220851370306362
PRX	-0.220952305513945
SH2D5	-0.220966432480423
PAX7	-0.221243233724213
EXTL2	-0.221257954765218
ISY1-RAB43	-0.221677727545438
G3BP1	-0.221700615062185
ELL3	-0.221729898128779
TBRG1	-0.221854348264588
SLC35E2B	-0.222128442053297
FBXL18	-0.222213127682353
DENND10	-0.222483567564267
F2RL2	-0.222536256772601
KLF15	-0.222540282942815
CORO6	-0.222600830248371
CNTLN	-0.222635710923399
BAG5	-0.222826023722192
TUBB4A	-0.2231264330668
ZNF558	-0.223328409773937
PAN3	-0.223455881745219
ZNF639	-0.223576078426081
BLTP3B	-0.223641174221318
SFT2D2	-0.223926311152179
GOLM1	-0.224016047038425
ARFGAP1	-0.224067199636584
MYADM	-0.224115604491101
WDPCP	-0.224191996752814
VSTM2A	-0.224273953648132
NRBP1	-0.224285437531437
TRPV1	-0.224341651173672
SEPTIN3	-0.224476929287876
IGF2	-0.224478043394653
SLC25A51	-0.224507312225088
FAM177A1	-0.224524223754606
AMD1	-0.224533830409904
DBH	-0.224736353834026
APBB3	-0.224766420184638
ZBTB46	-0.224834010385725
ERAP2	-0.224951436914375
ZBTB21	-0.225212845409883
PPP2CB	-0.225216846234616
EDC3	-0.22533732340665
BCOR	-0.225463462826003
ZMAT3	-0.225526706654819
CTBP2	-0.225591546829495
FBXO25	-0.22571962528092
ZNF180	-0.225722337087673
WFIKKN2	-0.225793045866367
ZER1	-0.22583611734486
SEPTIN2	-0.225881220736457
ENC1	-0.22591298074079
BAAT	-0.225963795994863
PLAA	-0.226389897290308
RAP1GAP	-0.226466463848054
HSDL1	-0.22672760057657
CRCP	-0.226761136314131
SNPH	-0.227473831513099
MSR1	-0.227657768250873
UBXN2B	-0.227794416237589
ANKAR	-0.228169431467809
ARL5B	-0.228240033249518
POFUT1	-0.228367579244718
ARHGEF10	-0.228479426523819
PTCD1	-0.228494443070435
NEFL	-0.228542462813264
DENND2A	-0.228764302168159
TICRR	-0.22893765126427
RBM26	-0.228989994095517
SMAD3	-0.229076424958942
COLEC12	-0.229077836775185
UBE4B	-0.229183032701853
SLC38A7	-0.22923201107734
SELL	-0.229314915744391
RHOBTB2	-0.229386616275408
PLEKHD1	-0.22955455558966
PAK1	-0.22992041337788
MSL1	-0.229957905334254
SYNCRIP	-0.230043752624417
MARF1	-0.230056179785068
TUBA4A	-0.23015163848661
RUNX3	-0.230387141969266
MON2	-0.230402218460566
CYP1B1	-0.230592902093547
CBX7	-0.230726640804364
SEC22B	-0.230895039179076
LSR	-0.230924591228498
GNAL	-0.231124534696352
MET	-0.23118508545121
PTK2	-0.231221395564664
RPL13P5	-0.231245978679408
REEP3	-0.231341342421168
AIRIM	-0.231502842440742
LTB4R	-0.231595875648587
DNAJA2	-0.231669287728288
MPDZ	-0.231803671721165
ADGRB1	-0.231929315166808
ELAPOR1	-0.232074531978679
MAT2B	-0.232166217556686
GARRE1	-0.232524288134294
SNX27	-0.232589850805102
CHMP1B	-0.232683069079854
CHSY3	-0.232837509973026
KIF6	-0.232862027499699
EPHB4	-0.233218106959106
FGFR3	-0.233261309713973
GAS1	-0.233309501462349
TMEM220	-0.233331903571466
SMC3	-0.233436886418081
DIABLO	-0.233469329176296
CCND1	-0.233689429809433
ODF2L	-0.233760133076874
EXPH5	-0.233894865350444
ZNF835	-0.233911896008172
NHSL3	-0.233913802289705
ZNF30	-0.234021219136803
CASD1	-0.234090177016433
CRKL	-0.234212204736426
IKZF3	-0.234413070516189
NPIPA3	-0.234594628068993
BHMT	-0.234658447090504
EMCN	-0.234739173183974
RIC8B	-0.234813564123941
GCNT4	-0.234849638295135
PAX9	-0.23489434680227
SHC4	-0.234930744650682
RABGEF1	-0.235068230379395
NKAIN2	-0.235196949372817
VEGFA	-0.235229739184756
CALD1	-0.235232560960835
TNFRSF11B	-0.235238538090601
BICD1	-0.235403184450566
SDAD1P1	-0.235403340842319
ZNF334	-0.235545232381978
PBLD	-0.235665494040684
FERRY3	-0.235666602807053
CFAP44	-0.235695179375852
PLCXD1	-0.235778320026993
ETAA1	-0.235789393792289
ROBO1	-0.235842132874979
TMC7	-0.235866197438547
PPP4R3B	-0.235887446841698
TAX1BP1	-0.236095150824914
DNAJC12	-0.236150343856079
BMS1P15	-0.236298533180516
SETD1B	-0.236368462005035
DUSP7	-0.236458464395809
ZNF227	-0.236673316369083
NKAIN3	-0.236891575509117
RASGRF2	-0.236961830531988
RTN3	-0.237078354242651
LCP1	-0.23720692557086
GLG1	-0.237264305922787
GZMH	-0.237397502496188
MYO15A	-0.23741232837764
TNPO3	-0.237532903041976
SART3	-0.237536810186642
SLIT3	-0.237875437535037
PSKH1	-0.237978637220096
RNGTT	-0.237995173443316
SEPTIN10	-0.238063415612425
DDX25	-0.238269953530261
BBS12	-0.238474174313434
FOXP1	-0.238733841000699
ITM2B	-0.239230888054964
TLCD4	-0.239402852339766
ARHGEF17	-0.239403057236196
CYB5B	-0.239457721275574
ARID1B	-0.23966059498679
TRIM4	-0.239693103900188
BMAL1	-0.239726073260615
AKTIP	-0.239812391738223
VSTM4	-0.240152705251054
ATG4B	-0.24043951496987
MGAT2	-0.240541728446474
C14orf28	-0.240628664202892
TTC13	-0.240730149864687
RBMXL1	-0.240765385142957
FAM53B	-0.240777024249725
FIBCD1	-0.241097644587698
CHAMP1	-0.241225621324656
MRPL19	-0.2412445857307
JRKL	-0.241264332964633
PIAS3	-0.241299849461159
XXYLT1	-0.241314220371002
PRKCB	-0.241323497592194
ABLIM2	-0.241345736810203
CHMP2B	-0.24143531584124
NFX1	-0.241461694871391
CCL28	-0.241617573227832
CXorf38	-0.241632742817815
WDR35	-0.241642227385343
RHD	-0.241673275596902
ZNF624	-0.241769574393571
DLX1	-0.241843969344252
RGS13	-0.241894612617672
USP45	-0.242306304726995
DCK	-0.242306802577239
ATP13A4	-0.242346998491585
RRH	-0.242355231846938
RAB5B	-0.242411448359381
GRPEL1	-0.242735930927358
PSD	-0.242877053904463
PMS2P7	-0.242902085999689
C2CD2	-0.243274531420336
OR2M3	-0.243472601359324
LZIC	-0.243536355559037
NF2	-0.243767878034217
GPM6B	-0.24394378949107
UBE2J1	-0.244183252954604
ENTPD1	-0.244340927027222
KDM4C	-0.24451434712361
PPP1R15B	-0.24466140800021
EIF4G2	-0.244776508775813
DYNLL2	-0.244977917667779
UNC79	-0.245104623590821
MAP3K7	-0.24515138901671
UBE2N	-0.245266447693844
KCTD12	-0.245569195245511
GABRE	-0.245722128684703
STEAP4	-0.245725113332699
PRPH2	-0.245819815930709
NPIPB11	-0.246169855619178
NUMB	-0.246423725911908
EIF4E	-0.246439800369338
RTN1	-0.246565469318604
DLEU7	-0.246584803824405
ASCC1	-0.246638621675056
TBC1D25	-0.246874965265074
GATA6	-0.247054337113472
USP30	-0.247074132464035
RAB40A	-0.247116483896449
OSBP	-0.24729111254757
LIPA	-0.247625446185745
BNIP2	-0.247652504535217
CNTFR	-0.247812018879816
ZHX1	-0.247814719357726
UBE2V2	-0.247920755506382
ZMYM2	-0.248074116898243
LRRC49	-0.248124384923805
RASL10A	-0.248231945046587
ARHGEF18	-0.248249600686704
KDM1B	-0.248266135750803
TAF9	-0.248420387440549
CDK13	-0.248550369507121
CCDC92B	-0.248748686882533
NDUFA5	-0.248767761069282
DNAJB9	-0.248791120396411
ANO5	-0.248811423795654
DNAJB6	-0.248950110720077
EHD3	-0.249334586429312
ADGRV1	-0.249385329739547
ELF2	-0.249481079830879
NEK1	-0.249631002450661
GATC	-0.249655277203139
PDE4DIP	-0.249767707982417
CNOT4	-0.249877556298667
TFAP4	-0.250014531246826
GXYLT1	-0.250145176296841
TRPV3	-0.250423524771175
ZNF346	-0.250513668563901
ARL2-SNX15	-0.250610854290565
KCND1	-0.250691955309904
PIK3R5	-0.250698813573258
EBF3	-0.251022338904996
RAB14	-0.251270641206325
HEPACAM	-0.251326010449612
LRFN5	-0.251427870246216
ABCA8	-0.251787759870532
RHOU	-0.251848211205387
CDK19	-0.251890386086404
ZNF319	-0.252370257953532
GTF2H2C	-0.252544876699398
KLF5	-0.25263751425436
LARP1B	-0.252946554587835
BMP7	-0.252992702456378
URB2	-0.253279533240736
FANCC	-0.25352954776512
MTARC1	-0.2535351320347
ANO2	-0.253723759162142
RAB4A	-0.253750419616595
ABTB3	-0.253863796682823
AFAP1L1	-0.253885397625903
TDRD12	-0.254055843215174
ZNF271P	-0.25411184264496
TIPRL	-0.254422180676706
PABPC1L2A	-0.254445327632415
PPEF1	-0.254446988305524
PDGFRA	-0.254480958387327
FA2H	-0.254684889712966
KPNA4	-0.254731817770623
ADAM15	-0.25478673364104
EOGT	-0.254936851169466
NFYB	-0.255043877955198
CCDC47	-0.255215148263219
MACIR	-0.25565368675702
ACADM	-0.255749176815919
TECRP1	-0.255758159244517
BHMT2	-0.255759667711579
DDX52	-0.255802437131021
YPEL4	-0.255846105900034
CALCOCO1	-0.256017878460205
ZNF436	-0.256175532686666
TVP23C-CDRT4	-0.256482473139031
TUBE1	-0.25653132348376
PAWR	-0.256602778018562
NAA40	-0.256766757543906
SLC29A1	-0.256911059334864
TRO	-0.256939152661939
SIAE	-0.256951343301426
RNF20	-0.257195818436857
ING3	-0.257307801753457
ABLIM3	-0.257317934624015
SSTR3	-0.257443773171727
HEATR3	-0.257521888597445
C8orf44-SGK3	-0.257806699566427
COL3A1	-0.257845169866157
SENP8	-0.257888809912495
HSPA8	-0.257964902787847
SDHAF4	-0.258180961577687
FBXL14	-0.258297450275649
ZNF510	-0.258339145817117
OBI1	-0.258584011059874
PNCK	-0.25870072522557
KRIT1	-0.259006190359162
FRMD3	-0.259171910689486
SERTAD4	-0.259174889085521
PARP15	-0.259218206465471
RHEBP2	-0.259490828789121
ST13	-0.259530045829299
ZNF583	-0.259682270804504
RAB7A	-0.259813220405934
LTBP2	-0.260000373413297
FBXO33	-0.260014785764341
FKBP4	-0.260221955248058
VNN2	-0.260429691939885
ATF1	-0.260566648566514
GDF6	-0.260585252023441
WASHC2A	-0.260620898919708
BAZ1B	-0.261070111038249
PIWIL2	-0.261183007662908
AGO1	-0.261241170494972
IARS2	-0.26128844748203
LGI1	-0.261320378430635
ABL1	-0.261434424663742
IL10RA	-0.261476229079317
DNMBP	-0.26148435262086
TAF3	-0.261587701945946
GGA3	-0.261607472164379
SPPL2A	-0.261736889239925
CDH1	-0.261831599407794
CCDC138	-0.261916423877095
SHLD2	-0.261984155998952
TIPARP	-0.262021772220113
RAB35	-0.262024867845657
MRC1	-0.262108843439034
POLR2J3	-0.262319528208051
BBS7	-0.262357438738279
RAB31	-0.262388739336739
ZNF567	-0.262898442026203
GRSF1	-0.2629368861784
MUC3A	-0.262964681336539
ID4	-0.263022281990232
ZNF571	-0.263215906761625
SMIM34	-0.263232094712179
SH3RF1	-0.263352514288085
HOPX	-0.263431854731359
OLFML2A	-0.263609595891146
